report_date;branch;subs_id;cnt_days;m;m_chrg;mb;mb_chrg;all_chrg;rev;tp_group
2019-10-01;Регион1;100034562200;2;0.00;0.00;6.50;10.80;10.80;1042.62;Т3
2019-10-01;Регион1;100053041589;1;0.00;0.00;0.00;0.00;0.00;0.00;other
2019-10-01;Регион1;100064851024;17;0.00;0.00;6172.00;10160.53;10167.61;1711.67;Т5
2019-10-01;Регион1;100063824995;23;0.00;0.00;4.00;6.66;6.66;0.00;Т2
2019-10-01;Регион1;100053671615;1;0.00;0.00;0.20;0.26;0.26;0.00;Т2
2019-10-01;Регион1;100063110211;7;0.28;0.00;2.00;3.45;3.45;469.91;Т3
2019-10-01;Регион1;100066421520;1;0.00;0.00;0.40;0.44;0.44;4.58;Т3
2019-10-01;Регион1;100037883394;1;0.00;0.00;16.60;27.40;27.40;854.17;Т4
2019-10-01;Регион1;100063790283;2;0.00;0.00;0.00;0.00;5.24;310.54;Т2
2019-10-01;Регион1;100037911212;5;15.62;91.91;;0.00;91.91;879.17;Т2
2019-10-01;Регион1;100034719297;1;0.00;0.00;0.00;0.00;0.00;526.75;Т4
2019-10-01;Регион1;100066926839;1;0.00;0.00;0.50;0.70;3.32;1.25;Т4
2019-10-01;Регион1;100044039590;7;68.28;140.95;641.80;916.46;1095.02;2271.12;T1
2019-10-01;Регион1;100037881355;1;3.13;30.49;;0.00;30.49;471.08;Т2
2019-10-01;Регион1;100055750015;1;0.00;0.00;0.30;0.35;8.21;1292.28;Т3
2019-10-01;Регион1;100034682171;3;0.00;0.00;46.00;55.74;55.74;2471.64;other
2019-10-01;Регион1;100066078403;1;0.00;0.00;0.00;0.02;0.02;0.00;Т3
2019-10-01;Регион1;100044321507;1;0.00;0.00;2.20;2.62;2.62;536.02;Т2
2019-10-01;Регион1;100051604656;2;1.17;0.00;1.70;2.80;2.80;668.29;Т3
2019-10-01;Регион1;100051672952;1;0.00;0.00;0.00;0.00;0.00;451.25;other
2019-10-01;Регион1;100034541720;4;1.73;0.00;0.00;0.00;0.00;492.75;other
2019-10-01;Регион1;100049426555;2;0.00;0.00;1.70;2.89;2.89;414.58;T1
2019-10-01;Регион1;100066162508;9;0.00;0.00;0.40;0.51;0.51;66.67;Т2
2019-10-01;Регион1;100045745778;1;0.00;0.00;321.10;528.75;528.75;681.46;Т3
2019-10-01;Регион1;100037886850;2;0.00;0.00;2.10;3.13;3.13;749.46;Т2
2019-10-01;Регион1;100034777040;1;0.00;0.00;3.00;4.87;4.87;494.97;Т2
2019-10-01;Регион1;100066162440;2;0.00;0.00;0.10;0.12;0.12;232.92;Т2
2019-10-01;Регион1;100065432665;1;0.00;0.00;0.00;0.00;0.00;419.92;Т4
2019-10-01;Регион1;100034755305;3;0.18;0.00;;0.00;18.48;694.12;Т3
2019-10-01;Регион1;100065830643;1;10.67;132.90;;0.00;132.90;609.96;Т2
2019-10-01;Регион1;100053670400;1;0.00;0.00;0.00;0.00;0.00;218.08;Т2
2019-10-01;Регион1;100034767937;2;0.00;0.00;98.80;162.67;162.67;412.46;Т3
2019-10-01;Регион1;100034752001;1;0.00;0.00;;0.00;2.62;663.33;Т3
2019-10-01;Регион1;100044086633;1;0.80;9.44;;0.00;9.44;44.17;other
2019-10-01;Регион1;100066926660;2;0.00;0.00;378.30;622.74;622.74;939.17;Т5
2019-10-01;Регион1;100063218006;14;0.00;0.00;2357.20;3866.75;3866.75;0.00;Т5
2019-10-01;Регион1;100050905252;3;0.00;0.00;294.70;358.21;358.21;1233.37;Т5
2019-10-01;Регион1;100048955512;7;0.00;0.00;669.70;1100.54;1118.23;685.53;Т3
2019-10-01;Регион1;100034698439;2;0.00;0.00;0.00;0.02;2.64;1016.83;Т2
2019-10-01;Регион1;100034625494;1;1.92;22.62;;0.00;22.62;2506.67;other
2019-10-01;Регион1;100037915480;7;1.82;8.65;0.00;0.00;22.80;469.92;Т2
2019-10-01;Регион1;100067532981;2;0.00;0.00;293.90;464.34;464.34;916.67;Т5
2019-10-01;Регион1;100049728272;1;0.00;0.00;3.60;5.92;5.92;1750.83;Т5
2019-10-01;Регион1;100066258905;2;0.00;0.00;143.60;173.52;173.52;1567.92;Т5
2019-10-01;Регион1;100050843387;1;0.00;0.00;0.00;0.00;0.00;0.00;Т3
2019-10-01;Регион1;100044021774;3;0.00;0.00;596.50;878.45;878.45;1604.17;Т5
2019-10-01;Регион1;100063843607;1;0.00;0.00;0.30;0.47;0.47;1.18;Т4
2019-10-01;Регион1;100049573823;1;0.00;0.00;0.00;0.00;0.00;26.67;Т2
2019-10-01;Регион1;100066804816;2;0.00;0.00;0.60;0.86;0.86;122.50;other
2019-10-01;Регион1;100055748278;1;0.03;0.00;;0.00;0.00;205.58;T1
2019-10-01;Регион1;100053956203;4;0.00;0.00;755.20;1243.64;1243.64;924.47;Т5
2019-10-01;Регион1;100034561299;1;0.00;0.00;0.00;0.00;0.00;498.50;other
2019-10-01;Регион1;100034524550;4;5.18;13.10;;0.00;13.10;835.00;other
2019-10-01;Регион1;100037887247;1;0.00;0.00;0.00;0.00;0.00;306.91;Т2
2019-10-01;Регион1;100034482012;9;31.28;361.50;0.00;0.00;365.04;1251.67;Т2
2019-10-01;Регион1;100049764936;1;0.00;0.00;0.30;0.58;0.58;323.96;Т2
2019-10-01;Регион1;100034664712;2;1.13;0.00;;0.00;0.00;775.83;Т2
2019-10-01;Регион1;100049832278;1;0.00;0.00;3.00;4.98;4.98;409.75;T1
2019-10-01;Регион1;100053819868;2;0.00;0.00;30.50;50.16;53.70;576.09;Т4
2019-10-01;Регион1;100059810546;2;0.00;0.00;0.00;0.00;0.00;54.25;other
2019-10-01;Регион1;100063825353;1;0.17;0.00;;0.00;0.00;412.17;Т2
2019-10-01;Регион1;100064850566;1;0.00;0.00;0.00;0.00;0.00;894.17;Т3
2019-10-01;Регион1;100066667152;19;0.00;0.00;6340.00;10437.08;10440.62;926.67;Т5
2019-10-01;Регион1;100062636787;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2019-10-01;Регион1;100054716884;1;0.00;0.00;0.40;0.62;0.62;433.75;Т3
2019-10-01;Регион1;100061688867;2;0.00;0.00;;0.00;5.24;566.04;T1
2019-10-01;Регион1;100054224814;1;0.00;0.00;0.40;0.60;0.60;154.17;Т5
2019-10-01;Регион1;100055212655;2;21.95;315.03;;0.00;317.65;1095.29;Т2
2019-10-01;Регион1;100061844299;1;4.37;0.00;0.00;0.00;0.00;1102.57;T1
2019-10-01;Регион1;100034569211;6;52.48;584.40;303.80;500.18;1084.58;4421.07;Т3
2019-10-01;Регион1;100059689158;2;0.82;6.10;176.50;290.70;339.25;884.33;Т2
2019-10-01;Регион1;100066926524;1;0.00;0.00;200.60;242.43;242.43;1213.33;Т5
2019-10-01;Регион1;100064624054;1;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2019-10-01;Регион1;100062438181;3;0.00;0.00;369.30;571.03;571.03;750.00;T1
2019-10-01;Регион1;100055209861;1;0.00;0.00;;0.00;3.54;235.00;T1
2019-10-01;Регион1;100054332005;1;5.73;37.37;0.00;0.01;37.38;784.96;Т3
2019-10-01;Регион1;100045650170;1;0.00;0.00;0.10;0.09;0.09;824.17;Т4
2019-10-01;Регион1;100058201817;1;0.00;0.00;6.90;11.42;11.42;752.20;T1
2019-10-01;Регион1;100052804722;5;31.68;256.08;1.20;1.94;293.14;1730.00;Т4
2019-10-01;Регион1;100061102593;5;0.00;0.00;729.10;1200.26;1200.26;2201.79;Т3
2019-10-01;Регион1;100034748397;1;0.18;0.00;;0.00;0.00;325.83;Т3
2019-10-01;Регион1;100060111570;5;6.10;0.00;0.80;0.96;0.96;616.63;Т3
2019-10-01;Регион1;100066401500;2;0.00;0.00;0.90;1.21;1.21;59.99;Т2
2019-10-01;Регион1;100060684515;5;120.93;25.10;;0.00;25.10;872.21;Т2
2019-10-01;Регион1;100053674752;1;0.00;0.00;0.10;0.17;0.17;1250.00;T1
2019-10-01;Регион1;100034504959;2;0.02;0.00;0.00;0.00;0.00;29.17;T1
2019-10-01;Регион1;100066927620;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2019-10-01;Регион1;100050356848;3;0.25;0.00;0.00;0.00;2.62;573.21;Т3
2019-10-01;Регион1;100048953326;3;0.00;0.00;5.90;7.29;25.64;1124.17;T1
2019-10-01;Регион1;100037904671;1;0.00;0.00;;0.00;2.62;315.33;T1
2019-10-01;Регион1;100063733003;1;0.00;0.00;8.00;9.61;9.61;730.79;Т4
2019-10-01;Регион1;100062635233;1;1.93;33.37;;0.00;33.37;833.33;Т3
2019-10-01;Регион1;100037867074;1;0.00;0.00;;0.00;7.08;373.75;Т2
2019-10-01;Регион1;100062438648;1;0.00;0.00;109.30;132.29;132.29;395.83;Т3
2019-10-01;Регион1;100034561333;5;0.00;0.00;4.70;6.96;6.96;326.67;Т4
2019-10-01;Регион1;100063729301;1;0.00;0.00;0.00;0.00;0.00;125.00;T1
2019-10-01;Регион1;100034466066;4;1.37;0.00;0.00;0.00;0.00;933.33;Т2
2019-10-01;Регион1;100066805089;2;0.00;0.00;542.80;893.72;893.72;973.75;Т5
2019-10-01;Регион1;100065105554;1;0.00;0.00;0.00;0.00;0.00;343.00;other
2019-10-01;Регион1;100067233571;1;0.00;0.00;0.30;0.41;0.41;208.33;Т2
2019-10-01;Регион1;100053041568;1;0.00;0.00;0.00;0.00;0.00;370.00;other
2019-10-01;Регион1;100063739324;1;0.58;6.88;0.30;0.52;7.41;1171.58;T1
2019-10-01;Регион1;100057751875;1;0.00;0.00;0.00;0.00;0.00;343.58;Т3
2019-10-01;Регион1;100065377509;1;0.00;0.00;0.20;0.17;0.17;215.38;Т2
2019-10-01;Регион1;100067379202;12;0.00;0.00;2498.50;4113.39;4116.93;916.67;Т5
2019-10-01;Регион1;100047308740;2;3.33;6.69;30.30;50.01;56.70;1178.88;Т4
2019-10-01;Регион1;100059810516;3;0.22;2.56;0.00;0.00;2.56;29.17;other
2019-10-01;Регион1;100052360501;1;0.00;0.00;0.20;0.26;0.26;1030.17;Т4
2019-10-01;Регион1;100049599680;6;0.00;0.00;772.50;1272.05;1272.05;1731.03;Т2
2019-10-01;Регион1;100050445363;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2019-10-01;Регион1;100065372061;5;0.00;0.00;236.40;389.15;389.15;916.67;Т5
2019-10-01;Регион1;100037901690;7;0.00;0.00;22.20;26.72;29.34;816.67;Т2
2019-10-01;Регион1;100066926663;3;0.00;0.00;396.50;649.19;649.19;929.17;Т5
2019-10-01;Регион1;100065396889;1;0.00;0.00;4.50;5.59;5.59;417.99;Т3
2019-10-01;Регион1;100037916669;1;0.00;0.00;0.00;0.03;0.03;497.57;Т4
2019-10-01;Регион1;100053676617;1;0.00;0.00;2.60;3.23;3.23;451.43;T1
2019-10-01;Регион1;100034784488;1;0.00;0.00;0.00;0.00;0.00;0.00;other
2019-10-01;Регион1;100055076936;1;0.00;0.00;0.00;0.00;0.00;275.00;other
2019-10-01;Регион1;100065418497;1;0.00;0.00;0.00;0.03;0.03;361.67;Т3
2019-10-01;Регион1;100066252628;2;0.00;0.00;;0.00;7.08;209.17;T1
2019-10-01;Регион1;100066660367;2;0.00;0.00;0.00;0.01;0.01;208.33;Т2
2019-10-01;Регион1;100048479312;4;0.00;0.00;444.50;563.28;563.28;94.05;Т5
2019-10-01;Регион1;100061106181;1;0.00;0.00;3.30;5.17;5.17;208.33;Т2
2019-10-01;Регион1;100065763913;2;0.00;0.00;0.80;0.87;0.87;2.92;other
2019-10-01;Регион1;100066667668;3;0.00;0.00;10.90;17.70;17.70;1.25;Т4
2019-10-01;Регион1;100051969769;3;0.00;0.00;162.40;258.97;258.97;1635.32;Т5
2019-10-01;Регион1;100061694657;1;0.50;13.10;1.90;2.40;15.51;728.62;Т2
2019-10-01;Регион1;100045609994;2;0.53;2.37;;0.00;2.37;400.00;T1
2019-10-01;Регион1;100059125135;1;0.00;0.00;0.00;0.00;0.00;433.33;T1
2019-10-01;Регион1;100067334418;1;0.00;0.00;241.80;398.08;398.08;0.00;Т5
2019-10-01;Регион1;100049835126;1;0.00;0.00;0.00;0.00;0.00;313.33;Т4
2019-10-01;Регион1;100064528037;1;0.00;0.00;0.20;0.26;0.26;220.83;Т2
2019-10-01;Регион1;100048533691;1;0.00;0.00;31.70;38.18;38.18;334.44;Т3
2019-10-01;Регион1;100049573921;2;0.00;0.00;516.50;850.17;850.17;3234.71;Т4
2019-10-01;Регион1;100066663227;1;0.00;0.00;0.00;0.00;0.00;2.08;Т3
2019-10-01;Регион1;100044385359;1;2.20;39.40;;0.00;39.40;312.50;T1
2019-10-01;Регион1;100066804818;1;0.00;0.00;0.00;0.02;0.02;122.50;other
2019-10-01;Регион1;100055974075;6;0.00;0.00;345.70;457.45;460.07;924.17;Т5
2019-10-01;Регион1;100063794668;3;0.00;0.00;;0.00;14.15;7023.46;Т2
2019-10-01;Регион1;100034767105;1;0.00;0.00;0.00;0.00;0.00;337.50;Т3
2019-10-01;Регион1;100037903238;1;0.00;0.00;317.30;383.35;383.35;295.41;Т3
2019-10-01;Регион1;100034655621;1;0.00;0.00;;0.00;3.54;309.92;Т2
2019-10-01;Регион1;100055750343;10;0.00;0.00;18.40;29.91;88.23;522.50;Т3
2019-10-01;Регион1;100034489866;2;0.00;0.00;144.80;204.46;204.46;1143.25;Т5
2019-10-01;Регион1;100034757611;1;0.92;0.00;;0.00;0.00;470.71;Т2
2019-10-01;Регион1;100037892375;1;0.00;0.00;0.60;0.79;0.79;1747.50;Т4
2019-10-01;Регион1;100052682390;5;1.42;0.00;0.00;0.00;3.54;517.50;other
2019-10-01;Регион1;100065763783;1;0.00;0.00;0.20;0.33;0.33;39.58;other
2019-10-01;Регион1;100034622249;1;13.72;36.39;;0.00;36.39;1203.33;Т3
2019-10-01;Регион1;100066162473;1;0.00;0.00;1.00;1.38;1.38;100.00;Т2
2019-10-01;Регион1;100034730602;1;0.00;0.00;;0.00;17.69;688.75;Т4
2019-10-01;Регион1;100057840417;1;0.30;1.77;;0.00;1.77;420.83;Т2
2019-10-01;Регион1;100055748626;1;26.07;0.79;;0.00;0.79;1223.40;T1
2019-10-01;Регион1;100064086706;5;0.00;0.00;1069.30;1292.37;1294.99;1410.75;Т5
2019-10-01;Регион1;100055295293;14;0.03;0.00;976.80;1367.44;1367.44;945.83;Т5
2019-10-01;Регион1;100053896005;5;1.75;0.00;957.10;1445.07;1445.07;2312.48;other
2019-10-01;Регион1;100034701594;1;0.00;0.00;0.20;0.26;0.26;0.00;Т2
2019-10-01;Регион1;100034492215;1;0.10;0.00;;0.00;0.00;265.13;Т2
2019-10-01;Регион1;100063798510;30;0.00;0.00;18.70;28.97;28.97;416.91;Т4
2019-10-01;Регион1;100037917015;1;0.00;0.00;39.00;64.23;64.23;2288.58;Т3
2019-10-01;Регион1;100063893548;1;0.00;0.00;0.30;0.55;0.55;431.67;Т3
2019-10-01;Регион1;100037892342;8;47.33;183.12;169.90;279.98;466.64;8636.52;Т2
2019-10-01;Регион1;100065372090;2;0.00;0.00;715.70;1056.28;1056.28;1343.75;Т5
2019-10-01;Регион1;100067233793;7;0.00;0.00;973.00;1415.96;1415.96;916.67;Т5
2019-10-01;Регион1;100067251900;2;0.00;0.00;1.50;2.01;2.01;208.33;Т2
2019-10-01;Регион1;100061308971;3;0.00;0.00;0.00;0.00;0.00;0.00;T1
2019-10-01;Регион1;100065418384;5;0.00;0.00;1.60;2.63;2.63;416.67;Т4
2019-10-01;Регион1;100037919603;3;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2019-10-01;Регион1;100066926657;3;0.00;0.00;535.80;882.32;882.32;916.67;Т5
2019-10-01;Регион1;100034766183;1;0.00;0.00;0.20;0.33;0.33;233.13;Т2
2019-10-01;Регион1;100065759779;4;0.00;0.00;4.60;5.33;5.33;916.67;Т5
2019-10-01;Регион1;100059584539;1;0.00;0.00;12.20;14.76;14.76;635.83;Т3
2019-10-01;Регион1;100066162472;3;0.00;0.00;0.40;0.59;0.59;96.67;Т2
2019-10-01;Регион1;100066162448;1;0.00;0.00;0.30;0.35;0.35;346.25;Т2
2019-10-01;Регион1;100048259081;1;0.00;0.00;0.20;0.27;0.27;961.25;Т4
2019-10-01;Регион1;100064942090;9;24.28;126.38;;0.00;126.38;684.96;Т2
2019-10-01;Регион1;100062630855;2;3.00;52.42;;0.00;52.42;473.42;Т3
2019-10-01;Регион1;100057318994;1;0.00;0.00;0.10;0.21;0.21;37.50;other
2019-10-01;Регион1;100066927273;3;0.00;0.00;37.70;46.20;48.82;291.67;Т3
2019-10-01;Регион1;100064624948;9;0.00;0.00;1.80;2.94;2.94;0.00;other
2019-10-01;Регион1;100065108022;3;3.02;52.50;2.00;2.59;55.10;1133.73;Т5
2019-10-01;Регион1;100066146517;8;5.72;0.00;325.70;494.14;502.00;884.17;Т5
2019-10-01;Регион1;100065421156;1;0.00;0.00;0.20;0.26;0.26;343.08;Т2
2019-10-01;Регион1;100034702945;1;0.00;0.00;0.20;0.28;0.28;331.67;Т3
2019-10-01;Регион1;100067241020;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2019-10-01;Регион1;100034561293;1;7.33;0.00;;0.00;0.00;2108.33;other
2019-10-01;Регион1;100065324380;1;0.00;0.00;0.30;0.58;0.58;2592.85;Т2
2019-10-01;Регион1;100034620709;4;6.82;0.00;;0.00;0.00;331.33;other
2019-10-01;Регион1;100065107870;12;0.00;0.00;4287.50;6212.34;6212.34;0.00;Т5
2019-10-01;Регион1;100034750139;9;0.00;0.00;1010.70;1630.21;1630.21;934.34;Т5
2019-10-01;Регион1;100049041414;1;0.00;0.00;21.50;25.86;25.86;428.04;T1
2019-10-01;Регион1;100049009196;8;0.00;0.00;1490.30;2454.09;2454.09;2666.67;Т2
2019-10-01;Регион1;100059629491;1;0.17;0.00;;0.00;0.00;361.71;T1
2019-10-01;Регион1;100054839482;4;0.00;0.00;656.00;1080.05;1087.13;1379.96;T1
2019-10-01;Регион1;100061509553;1;0.00;0.00;77.30;93.39;93.39;339.87;Т3
2019-10-01;Регион1;100066926568;1;0.00;0.00;0.00;0.00;0.00;301.71;other
2019-10-01;Регион1;100034505941;3;0.02;0.00;33.50;40.45;45.69;450.03;T1
2019-10-01;Регион1;100066860604;1;0.00;0.00;270.30;445.04;445.04;735.03;Т3
2019-10-01;Регион1;100066142192;1;0.00;0.00;116.10;183.95;183.95;2052.50;Т3
2019-10-01;Регион1;100037878916;4;0.27;0.00;0.00;0.01;2.63;305.83;other
2019-10-01;Регион1;100062060708;1;0.00;0.00;0.20;0.26;0.26;2750.04;Т4
2019-10-01;Регион1;100037858833;1;0.00;0.00;;0.00;3.54;208.78;other
2019-10-01;Регион1;100051237566;1;0.63;0.00;;0.00;0.00;247.38;Т2
2019-10-01;Регион1;100037885273;6;2.13;8.46;;0.00;15.53;165.83;other
2019-10-01;Регион1;100037902520;2;0.65;0.00;;0.00;3.54;365.33;other
2019-10-01;Регион1;100065396879;1;0.00;0.00;2.40;2.88;2.88;291.67;Т3
2019-10-01;Регион1;100034491492;3;0.37;0.00;905.80;1491.43;1491.43;620.83;Т5
2019-10-01;Регион1;100063788894;1;0.00;0.00;1.20;2.03;2.03;12.92;T1
2019-10-01;Регион1;100062439659;1;1.08;0.00;;0.00;0.00;511.25;Т2
2019-10-01;Регион1;100053813678;2;0.00;0.00;0.00;0.00;0.00;420.42;Т4
2019-10-01;Регион1;100055210408;4;0.00;0.00;5.50;6.77;6.77;585.58;T1
2019-10-01;Регион1;100067368598;11;0.00;0.00;2170.90;3341.70;3341.70;916.67;Т5
2019-10-01;Регион1;100053760411;1;0.00;0.00;0.40;0.64;0.64;725.20;Т4
2019-10-01;Регион1;100066149362;2;0.00;0.00;10.20;16.83;16.83;304.58;Т3
2019-10-01;Регион1;100037900644;1;0.00;0.00;;0.00;2.62;446.88;T1
2019-10-01;Регион1;100037868623;5;5.80;3.15;;0.00;3.15;588.00;T1
2019-10-01;Регион1;100034734613;2;0.00;0.00;0.20;0.28;0.28;420.83;Т4
2019-10-01;Регион1;100045222941;3;1.90;0.00;583.60;705.01;705.01;3198.58;other
2019-10-01;Регион1;100034691163;7;0.52;0.00;0.00;0.00;0.00;640.00;T1
2019-10-01;Регион1;100037883842;1;0.00;0.00;0.50;0.90;0.90;291.67;Т3
2019-10-01;Регион1;100037816953;1;0.00;0.00;18.90;31.06;31.06;1195.36;other
2019-10-01;Регион1;100060898267;1;0.00;0.00;0.00;0.06;0.06;489.01;Т2
2019-10-01;Регион1;100066402056;1;0.00;0.00;0.00;0.00;0.00;0.00;Т3
2019-10-01;Регион1;100062453364;1;0.00;0.00;;0.00;2.62;10.00;Т2
2019-10-01;Регион1;100053674638;1;0.33;1.97;;0.00;1.97;91.67;Т4
2019-10-01;Регион1;100037867913;31;340.17;48.36;;0.00;61.60;2572.50;T1
2019-10-01;Регион1;100060038355;1;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2019-10-01;Регион1;100067711204;1;0.00;0.00;0.00;0.00;0.00;320.83;other
2019-10-01;Регион1;100066670836;10;15.57;18.49;920.90;1503.78;1532.88;3397.46;Т3
2019-10-01;Регион1;100034618747;1;2.75;39.40;;0.00;42.02;113.00;other
2019-10-01;Регион1;100053582796;1;0.08;0.99;4.70;7.56;8.54;1220.83;Т4
2019-10-01;Регион1;100044023744;1;0.00;0.00;0.00;0.00;2.62;442.00;Т2
2019-10-01;Регион1;100034465517;4;7.35;91.91;16.00;22.50;119.65;1132.95;other
2019-10-01;Регион1;100066660180;2;0.03;0.00;0.00;0.00;0.00;242.08;Т2
2019-10-01;Регион1;100037893524;1;0.00;0.00;20.00;32.87;32.87;697.15;Т3
2019-10-01;Регион1;100067233794;6;0.00;0.00;1269.20;2066.27;2079.51;958.33;Т5
2019-10-01;Регион1;100034475391;6;8.82;10.23;217.50;358.22;375.53;895.18;Т3
2019-10-01;Регион1;100062438218;1;0.00;0.00;0.00;0.02;0.02;733.33;Т4
2019-10-01;Регион1;100057716639;1;0.00;0.00;5.40;8.95;8.95;295.00;Т3
2019-10-01;Регион1;100037873329;2;0.27;1.57;32.40;53.41;54.99;362.92;Т3
2019-10-01;Регион1;100034485695;1;0.00;0.00;;0.00;2.62;338.33;T1
2019-10-01;Регион1;100063885528;7;5.42;0.00;;0.00;38.92;425.00;other
2019-10-01;Регион1;100049728947;2;1.37;8.06;0.00;0.09;8.15;407.69;Т3
2019-10-01;Регион1;100034497896;6;20.90;89.83;29.10;37.79;167.07;2961.02;other
2019-10-01;Регион1;100062637174;2;0.00;0.00;0.50;0.87;0.87;212.08;Т2
2019-10-01;Регион1;100037913963;2;0.15;39.31;;0.00;39.31;350.47;Т2
2019-10-01;Регион1;100066667155;14;0.00;0.00;4336.60;6896.71;6900.25;916.67;Т5
2019-10-01;Регион1;100034670513;1;0.00;0.00;0.00;0.00;0.00;247.50;T1
2019-10-01;Регион1;100053667191;3;0.00;0.00;0.00;0.00;10.61;263.75;Т2
2019-10-01;Регион1;100046261497;3;0.00;0.00;0.00;0.00;2.62;109.04;Т2
2019-10-01;Регион1;100037910226;8;20.07;223.12;;0.00;233.61;1673.75;Т3
2019-10-01;Регион1;100034579691;1;0.60;7.09;;0.00;7.09;1033.33;other
2019-10-01;Регион1;100065849251;8;0.00;0.00;1786.70;2721.90;2721.90;290.46;Т5
2019-10-01;Регион1;100063144535;2;0.00;0.00;0.40;0.61;0.61;9.58;Т3
2019-10-01;Регион1;100034540763;2;13.13;0.00;1.00;1.22;1.22;1737.85;Т2
2019-10-01;Регион1;100062250960;2;0.00;0.00;;0.00;8.78;30.00;Т4
2019-10-01;Регион1;100034763456;5;0.00;0.00;1031.10;1245.96;1245.96;1478.54;Т5
2019-10-01;Регион1;100049096639;1;0.00;0.00;0.00;0.00;0.00;698.58;Т3
2019-10-01;Регион1;100062570206;1;0.00;0.00;64.20;105.72;109.26;669.04;Т3
2019-10-01;Регион1;100060684726;3;3.35;78.71;;0.00;86.58;835.54;Т2
2019-10-01;Регион1;100065417694;10;0.00;0.00;1259.20;1767.09;1767.09;916.67;Т5
2019-10-01;Регион1;100034685984;8;0.00;0.00;2.60;4.50;4.50;0.00;Т2
2019-10-01;Регион1;100062119462;1;0.00;0.00;0.50;0.89;0.89;0.00;Т2
2019-10-01;Регион1;100066927207;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2019-10-01;Регион1;100064851774;1;4.90;0.00;;0.00;0.00;1704.87;Т4
2019-10-01;Регион1;100052688090;1;0.00;0.00;0.00;0.07;0.07;0.00;Т4
2019-10-01;Регион1;100037895680;8;17.83;20.77;;0.00;56.16;2141.75;other
2019-10-01;Регион1;100062439204;2;4.33;26.21;;0.00;28.83;666.17;Т2
2019-10-01;Регион1;100062477117;1;0.00;0.00;6.00;9.81;9.81;540.38;Т3
2019-10-01;Регион1;100067442206;1;0.00;0.00;;0.00;5.24;330.83;Т3
2019-10-01;Регион1;100034687065;1;0.00;0.00;152.50;251.17;251.17;299.92;Т5
2019-10-01;Регион1;100066667083;13;0.00;0.00;2263.20;3077.46;3077.46;919.39;Т5
2019-10-01;Регион1;100061647123;1;13.32;181.13;;0.00;181.13;785.96;Т3
2019-10-01;Регион1;100034610760;3;1.13;26.21;;0.00;26.21;396.33;Т2
2019-10-01;Регион1;100065106943;1;0.00;0.00;0.00;0.03;0.03;525.00;Т3
2019-10-01;Регион1;100058599789;1;0.00;0.00;0.30;0.57;0.57;1567.50;Т4
2019-10-01;Регион1;100049195152;2;5.42;11.81;;0.00;11.81;808.50;Т3
2019-10-01;Регион1;100049780100;1;0.00;0.00;0.00;0.07;0.07;225.00;Т2
2019-10-01;Регион1;100053267782;1;1.08;0.00;;0.00;0.00;420.00;Т4
2019-10-01;Регион1;100049829852;1;0.00;0.00;4.10;6.53;6.53;701.28;Т3
2019-10-01;Регион1;100065427797;2;4.73;39.40;207.00;250.21;289.61;1033.12;Т3
